ID,latitude,longitude,country
2070,-14.94812506,-39.19589937,Brazil
2071,-15.11880426,-54.11317402,Brazil
2072,13.79998772,102.9390347,Cambodia
2073,-32.69198494,-68.66787744,Argentina
2074,-23.65108729,21.45214743,Botswana
2075,10.28919875,10.39374267,Nigeria
2076,-18.46962319,-50.74425278,Brazil
2077,55.24412855,-7.34167802,Ireland
2078,-32.20815393,-53.02510675,Brazil
2079,3.484347646,39.06319855,Kenya
2080,9.122726254,-1.27301811,Ghana
2081,20.61758728,-103.4837527,Mexico
2082,-7.233984184,-44.56568327,Brazil
2083,62.8640472,48.82314615,Russia
2084,-3.848232657,-50.65050708,Brazil
2085,-25.20737165,29.3007848,South Africa
2086,6.309382209,-75.66787891,Colombia
2087,-31.50818565,148.5359922,Australia
2088,-22.3991996,147.9543525,Australia
2089,58.69550417,25.74763301,Estonia
2090,-16.69445811,-39.70334461,Brazil
2091,-3.005925697,-52.13315124,Brazil
2092,-11.91904816,-46.13893299,Brazil
2093,24.81091659,55.74671203,United Arab Emirates
2094,6.525051279,80.08713764,Sri Lanka
2095,-24.21610902,142.7863406,Australia
2096,1.532982782,102.0498076,Indonesia
2097,10.45678106,8.635790477,Nigeria
2098,-18.09077304,144.479922,Australia
2099,-19.7627506,-54.35968094,Brazil
2100,45.9127861,115.0655383,Mongolia
2101,-29.13385611,116.0006293,Australia
2102,29.13863656,-106.7369106,Mexico
2103,44.83128617,24.65565832,Romania
2104,-18.56935887,141.7694395,Australia
2105,47.49092563,23.07503522,Romania
2106,19.85185305,-103.3527409,Mexico
2107,8.153880663,-76.03975622,Colombia
2108,-30.00841392,145.8778149,Australia
2109,-28.62187767,122.4181929,Australia
2110,-27.60213702,-62.38314369,Argentina
2111,46.69444556,113.3039203,Mongolia
2112,62.15300849,27.63633506,Finland
2113,8.938713568,8.420507824,Nigeria
2114,16.49269301,-14.4404709,Senegal
2115,16.51210618,-14.7353241,Senegal
2116,-43.26699706,-65.19958479,Argentina
2117,-13.54821663,-45.04795801,Brazil
2118,44.63279256,26.50914851,Romania
2119,20.03093443,83.72375017,India
2120,57.23649362,-3.049164411,United Kingdom
2121,-49.04945345,-72.21681617,Argentina
2122,-35.50991993,-59.66389354,Argentina
2123,52.28609844,20.80816693,Poland
2124,-33.00313166,136.267909,Australia
2125,-27.95487154,-59.30919911,Argentina
2126,-13.05008791,-75.53533266,Peru
2127,-9.007721527,-68.8496573,Brazil
2128,32.81931197,131.1016832,Japan 
2129,-6.315488859,-37.72428374,Brazil
2130,20.22545892,-88.54052358,Mexico
2131,-5.117788648,-49.11830893,Brazil
2132,-21.66201393,139.261571,Australia
2133,-18.57272349,127.0971041,Australia
2134,63.29947209,12.11435023,Sweden
2135,-22.97047742,139.8787026,Australia
2136,42.10960202,24.1067094,Bulgaria
2137,55.88999483,27.33424281,Latvia
2138,50.29145082,142.6612605,Russia
2139,-1.837002299,37.63942705,Kenya
2140,-24.85834966,-52.52413087,Brazil
2141,37.36854812,43.08964933,Turkey
2142,-23.6567958,146.6506996,Australia
2143,-25.98832059,149.9107191,Australia
2144,7.155746971,4.740307853,Nigeria
2145,68.49183399,24.70934375,Finland
2146,62.65023996,133.6314021,Russia
2147,6.167163446,-0.555831744,Ghana
2148,63.16664913,138.3096192,Russia
2149,66.55803436,67.78911424,Russia
2150,-5.821675305,-37.59864327,Brazil
2151,-22.35016949,119.9536597,Australia
2152,50.39415413,136.9336923,Russia
2153,52.8246296,17.35678818,Poland
2154,-23.21015799,-50.62734449,Brazil
2155,-9.233165708,-75.00266987,Peru
2156,-25.40753419,-60.19237399,Argentina
2157,44.06169956,23.36793283,Romania
2158,-11.00886868,-69.55510112,Peru
2159,12.36111966,8.748322789,Nigeria
2160,-36.05877574,-65.40561789,Argentina
2161,-23.52982271,20.76288488,Botswana
2162,-28.01976779,21.44991958,South Africa
2163,49.39505194,130.2325134,Russia
2164,51.89630363,94.34449936,Russia
2165,19.22744691,-97.85166026,Mexico
2166,-7.992072956,-71.37908789,Brazil
2167,7.645510723,-76.68935049,Colombia
2168,-26.58725351,-53.44485795,Brazil
2169,42.39189388,-7.771225264,Spain
2170,-24.33448552,148.3867929,Australia
2171,-2.438985934,-48.24386076,Brazil
2172,4.381761202,102.0610187,Malaysia
2173,6.087670986,1.064033645,Ghana
2174,47.91941348,114.5474366,Mongolia
2175,-12.01097249,-69.06566467,Peru
2176,44.48952973,8.012843658,Italy
2177,47.30115187,21.33395784,Hungary
2178,61.78365583,113.0744704,Russia
2179,-8.290918345,-77.84095221,Peru
2180,-22.533301,133.3292465,Australia
2181,-16.87766181,-44.00666681,Brazil
2182,-31.77538469,116.4705741,Australia
2183,-8.55427148,-38.04282187,Brazil
2184,63.36040464,46.53597453,Russia
2185,-27.43939895,26.30044753,South Africa
2186,56.35807194,38.02448013,Russia
2187,-6.540536157,-36.9054372,Brazil
2188,-23.49646371,-47.46054193,Brazil
2189,-24.69328134,119.6126611,Australia
2190,-18.14804096,144.7582643,Australia
2191,21.6797088,83.86103062,India
2192,16.5495056,-96.76273347,Mexico
2193,-34.18773381,115.71571,Australia
2194,-30.71168977,-68.97173914,Argentina
2195,-28.11305438,144.5392266,Australia
2196,22.69909215,89.01891052,Bangladesh
2197,-29.24117578,-66.15940879,Argentina
2198,-16.59593279,-43.64242307,Brazil
2199,-25.28995451,23.01859316,Botswana
2200,-32.33663649,149.9447861,Australia
2201,7.912498249,80.15560909,Sri Lanka
2202,51.07393662,33.53709095,Ukraine
2203,-29.43672445,135.0158107,Australia
2204,24.68502848,-100.993007,Mexico
2205,16.66373464,-94.71345908,Mexico
2206,46.04449252,113.4339307,Mongolia
2207,-8.627483228,-63.99654773,Brazil
2208,57.4306574,45.68940005,Russia
2209,-4.597594055,39.10693496,Kenya
2210,-24.99647099,-61.4399878,Argentina
2211,5.576525951,5.687498652,Nigeria
2212,-17.8110555,-63.1785372,Bolivia
2213,-27.55544589,30.84589241,South Africa
2214,-22.61219319,-51.17166365,Brazil
2215,27.3483844,-104.8573107,Mexico
2216,-41.8392365,-71.41931525,Argentina
2217,17.90554882,-88.88502975,Mexico
2218,38.73071969,29.20079286,Turkey
2219,47.58346674,97.57891943,Mongolia
2220,49.46701353,17.12898685,Czech Republic
2221,65.80167976,-14.90956338,Iceland
2222,20.15949685,83.86542794,India
2223,63.17580951,22.0407051,Finland
2224,62.79036559,148.8012411,Russia
2225,-29.01721004,147.2999636,Australia
2226,-26.12488719,133.1996558,Australia
2227,-29.49280234,150.1028866,Australia
2228,16.38390587,-14.06307515,Senegal
2229,67.97998835,22.35956571,Sweden
2230,-15.52475546,-54.76876699,Brazil
2231,57.52894474,82.02279377,Russia
2232,-19.68579953,-42.98270764,Brazil
2233,1.744885333,-77.33529339,Colombia
2234,48.55155293,29.69712774,Ukraine
2235,-27.72073178,133.9761356,Australia
2236,-23.92507163,133.3102203,Australia
2237,-9.554724172,-50.87059723,Brazil
2238,58.379181,54.61951365,Russia
2239,59.7812544,15.2798906,Sweden
2240,-26.98925873,31.65510365,Eswatini
2241,12.42657104,8.514000903,Nigeria
2242,6.812604476,100.7703796,Thailand
2243,53.14252819,19.12023238,Poland
2244,45.49041061,21.00347331,Romania
2245,29.06454308,-110.051191,Mexico
2246,-25.36572053,141.7282496,Australia
2247,-10.53417309,-51.86975665,Brazil
2248,-17.39698743,-51.33490346,Brazil
2249,-35.04959861,-61.47912487,Argentina
2250,-16.79710655,-50.11423328,Brazil
2251,-22.67324163,115.3806664,Australia
2252,-17.23293331,-48.9033899,Brazil
2253,57.04225566,87.50411876,Russia
2254,5.290178982,-2.639594884,Ghana
2255,-21.41214817,133.9439548,Australia
2256,48.64802193,14.63952885,Czech Republic
2257,-13.32979081,-70.32787968,Peru
2258,52.82398501,60.66068109,Russia
2259,10.53763543,9.766910225,Nigeria
2260,-20.55325567,-41.81694129,Brazil
2261,7.032499453,6.200791731,Nigeria
2262,-7.701410916,-63.08840202,Brazil
2263,-16.38302082,134.0711523,Australia
2264,-31.78582379,-62.59824865,Argentina
2265,-8.056214099,-50.05120476,Brazil
2266,64.22343883,69.04917582,Russia
2267,-8.496737602,-39.4486513,Brazil
2268,38.76691388,34.4862479,Turkey
2269,-29.04516512,-57.80761425,Argentina
2270,-17.2822194,-51.75161438,Brazil
2271,-27.97130484,-63.58121718,Argentina
2272,56.32240983,160.360318,Russia
2273,53.00621749,62.1129925,Russia
2274,37.45095703,39.78937651,Turkey
2275,55.91861737,26.46720211,Latvia
2276,7.168352294,8.501832943,Nigeria
2277,-6.114226968,-47.87658068,Brazil
2278,49.70926913,13.98848818,Czech Republic
2279,-25.21218541,-53.95145318,Brazil
2280,-29.81905216,26.25476864,South Africa
2281,65.75240046,30.88974225,Russia
2282,-9.564713399,-44.9333083,Brazil
2283,-3.297101318,-45.17973315,Brazil
2284,9.329046316,80.09878799,Sri Lanka
2285,9.478774652,8.126895858,Nigeria
2286,47.79432832,32.741654,Ukraine
2287,29.99687273,-111.1078704,Mexico
2288,50.50066224,25.68655918,Ukraine
2289,53.52715189,46.22275847,Russia
2290,44.64876279,28.46666015,Romania
2291,-31.99869325,116.7502616,Australia
2292,13.95229718,-13.35150659,Senegal
2293,-22.91339075,135.166395,Australia
2294,64.67432138,55.90078436,Russia
2295,-27.95369773,-59.30187827,Argentina
2296,-12.32914799,-69.23607662,Peru
2297,-26.47178254,114.1191649,Australia
2298,-33.1631156,-60.72542961,Argentina
2299,-32.85920597,-55.38916627,Uruguay
2300,40.92775115,-5.241118721,Spain
2301,-22.92918588,-49.02016559,Brazil
2302,9.410525161,125.4636709,Phillipines
2303,46.69444556,113.3039203,Mongolia
2304,49.94969522,16.69718029,Czech Republic
2305,-23.97318541,-53.87916594,Brazil
2306,3.092007079,35.66621029,Kenya
2307,46.69444556,113.3039203,Mongolia
2308,63.55949133,18.17086754,Sweden
2309,-35.79082908,143.6477167,Australia
2310,-35.06709167,-64.55129366,Argentina
2311,-7.802994299,-39.9716202,Brazil
2312,24.18054421,121.3226365,Taiwan 
2313,38.51122336,44.29093952,Turkey
2314,28.47102393,77.21215195,India
2315,20.19793305,82.21320137,India
2316,-40.87930253,-67.41147646,Argentina
2317,19.34789742,-97.14521482,Mexico
2318,47.1651667,8.979513848,Switzerland
2319,-32.18434998,-60.50383662,Argentina
2320,-26.63880905,-53.93643442,Argentina
2321,-16.22797551,-73.63022525,Peru
2322,-49.07712071,-71.11262265,Argentina
2323,-40.65206381,-71.15461902,Argentina
2324,-33.90854603,-57.32020486,Uruguay
2325,-23.31481911,-55.55426711,Brazil
2326,1.129783963,101.3112732,Indonesia
2327,-24.47377119,25.89424341,Botswana
2328,-16.92078491,133.4226997,Australia
2329,46.21472678,113.3561287,Mongolia
2330,60.62067786,48.96144813,Russia
2331,40.49545133,-5.214212854,Spain
2332,62.46169017,21.36595247,Finland
2333,-4.898990595,-39.86957907,Brazil
2334,-8.74830352,117.2885958,Indonesia
2335,15.38573692,-13.69162077,Senegal
2336,58.4143672,22.09278241,Estonia
2337,-25.40917143,31.76703664,South Africa
2338,-32.07248849,140.9979957,Australia
2339,-26.5906833,120.2260383,Australia
2340,-20.47979811,-40.69426306,Brazil
2341,-8.218447186,-40.26524768,Brazil
2342,48.24231628,22.15731321,Hungary
2343,-52.05970033,-69.08341271,Argentina
2344,-25.02181256,-53.00819027,Brazil
2345,30.74756516,-108.063496,Mexico
2346,58.40575039,58.51573685,Russia
2347,38.62307582,42.39848112,Turkey
2348,-9.04734672,-68.67937546,Brazil
2349,17.88152692,-98.08061333,Mexico
2350,20.31980609,77.56893648,India
2351,58.41729686,15.27695978,Sweden
2352,14.12955226,-16.36369778,Senegal
2353,37.78526571,39.50965725,Turkey
2354,46.63996502,44.30114704,Russia
2355,56.39919407,10.30898595,Denmark
2356,59.3610899,11.8386418,Sweden
2357,-33.46295953,-67.53051297,Argentina
2358,7.44917431,7.982517972,Nigeria
2359,-37.87061297,-66.30148111,Argentina
2360,-29.54154368,135.0644965,Australia
2361,45.7222117,19.15509127,Serbia
2362,-17.56901131,-65.32346068,Bolivia
2363,12.8336559,-11.75497629,Senegal
2364,-0.710002714,34.10889493,Kenya
2365,-28.4316436,30.5625485,South Africa
2366,20.78583884,83.8869808,India
2367,-14.31324476,-42.26160858,Brazil
2368,50.67966715,7.130240807,Germany
2369,6.756121601,-73.8424739,Colombia
2370,41.0030001,38.81244833,Turkey
2371,46.72540742,21.29419959,Hungary
2372,-24.49718007,145.7324564,Australia
2373,-19.69585204,22.01826715,Botswana
2374,-33.02556162,146.504793,Australia
2375,59.3610899,11.8386418,Sweden
2376,-34.59649341,142.1845804,Australia
2377,-32.22503895,152.4155069,Australia
2378,-21.86295402,118.8205492,Australia
2379,55.73045929,72.07795122,Russia
2380,-19.18724862,-51.32872328,Brazil
2381,-33.02947027,24.33273843,South Africa
2382,20.74361542,-88.68021099,Mexico
2383,7.434015636,81.53586933,Sri Lanka
2384,45.3069895,38.07278298,Russia
2385,-8.518830302,-43.92197519,Brazil
2386,-31.51262856,21.0567521,South Africa
2387,-0.712591934,34.57022742,Kenya
2388,-25.3693191,-52.33492221,Brazil
2389,49.52967669,15.66427849,Czech Republic
2390,48.79788218,18.57795933,Slovakia
2391,43.51428885,20.61368105,Serbia
2392,-22.44334602,114.0216109,Australia
2393,9.637071374,78.4485593,India
2394,-18.13254625,-52.00037182,Brazil
2395,-25.40717154,-53.01627907,Brazil
2396,-15.24668686,-53.19420546,Brazil
2397,62.26718182,130.73896,Russia
2398,4.43098369,-61.10894028,Brazil
2399,64.0398828,-20.8850735,Iceland
2400,57.52973816,82.02468835,Russia
2401,-8.218381151,-63.92433381,Brazil
2402,9.404884241,8.361430808,Nigeria
2403,-23.55660156,23.06338154,Botswana
2404,-5.672229072,119.705456,Indonesia
2405,59.74713666,70.43830801,Russia
2406,-18.11245925,-67.00480304,Bolivia
2407,16.17248431,101.6301691,Thailand
2408,29.02464175,76.71891913,India
2409,-29.48778531,18.37811951,South Africa
2410,57.29753649,10.10197094,Denmark
2411,-16.58310085,-52.55612128,Brazil
2412,-8.523776892,-36.71912314,Brazil
2413,-29.04364175,-53.02269184,Brazil
2414,-22.89714116,-48.23197663,Brazil
2415,48.22914754,15.37129411,Austria
2416,-0.744310088,101.5960457,Indonesia
2417,-32.35272588,123.6177108,Australia
2418,49.02834257,132.3789835,Russia
2419,3.703267921,-51.7734015,Brazil
2420,-1.003446303,37.9485701,Kenya
2421,54.08595625,43.21351261,Russia
2422,63.79437612,39.23811694,Russia
2423,52.72074854,23.4014187,Poland
2424,15.63465307,102.4008267,Thailand
2425,11.64696831,7.899901746,Nigeria
2426,-17.39318547,123.694646,Australia
2427,-4.919338811,-39.93767996,Brazil
2428,-31.49597024,-56.63220779,Uruguay
2429,16.40951711,103.8865793,Thailand
2430,7.991245765,10.99613878,Nigeria
2431,46.80260754,107.8448995,Mongolia
2432,1.387861666,39.87666297,Kenya
2433,-22.29464143,138.0056568,Australia
2434,-12.66944165,-45.62417386,Brazil
2435,48.65283837,18.27051746,Slovakia
2436,0.203973278,35.44225761,Kenya
2437,-21.21461707,-45.42580058,Brazil
2438,-16.32918682,-50.50650068,Brazil
2439,65.55611831,72.2043678,Russia
2440,60.80113085,22.25608836,Finland
2441,6.105642711,80.70121612,Sri Lanka
2442,65.11585143,-13.82592604,Iceland
2443,8.078967328,6.79547063,Nigeria
2444,-6.955058084,-42.69579652,Brazil
2445,-12.72494203,-52.18993095,Brazil
2446,7.845647815,10.9472619,Nigeria
2447,57.34160609,102.118469,Russia
2448,50.22509706,-5.044539267,United Kingdom
2449,-37.43849634,139.9751933,Australia
2450,-29.93581363,-54.35233231,Brazil
2451,50.39428558,33.32124648,Ukraine
2452,-18.36090185,-46.93359202,Brazil
2453,-25.40446644,-52.99862175,Brazil
2454,-8.668352585,-69.63768628,Brazil
2455,14.25167321,-5.982243908,Mali
2456,-0.194379246,34.34397296,Kenya
2457,-29.98561173,-58.41490537,Argentina
2458,-36.08498034,144.6230173,Australia
2459,-10.54572939,-76.77357855,Peru
2460,3.29327499,38.37365811,Kenya
2461,-8.142069812,-70.28875118,Brazil
2462,-12.26731421,-60.94243501,Brazil
2463,-17.6666472,-70.82989792,Peru
2464,40.64922785,32.2420282,Turkey
2465,-24.57197738,-69.7953016,Chile
2466,39.73171165,29.90310475,Turkey
2467,-24.82364855,29.17144341,South Africa
2468,-31.78172564,148.768459,Australia
2469,26.70953005,82.80912001,India
2470,-34.64899768,144.2249875,Australia
2471,-30.25806395,-61.87465048,Argentina
2472,-33.48951911,150.9446273,Australia
2473,-23.8637963,-46.57337089,Brazil
2474,-25.40863776,116.0661442,Australia
2475,-31.33470649,-66.53066027,Argentina
2476,29.00232184,-110.2191565,Mexico
2477,-18.21903525,142.8193927,Australia
2478,10.53952948,104.4689076,Cambodia
2479,44.26500059,15.35567969,Croatia
2480,-13.29798979,-46.97960408,Brazil
2481,60.82820775,29.71278722,Russia
2482,7.951989741,81.43253921,Sri Lanka
2483,53.49444677,-8.434750588,Ireland
2484,-9.672932704,-65.85148598,Brazil
2485,-20.53737338,-56.90073669,Brazil
2486,64.02735514,30.07070976,Finland
2487,-19.28250559,140.4457458,Australia
2488,-35.87548585,-60.94053415,Argentina
2489,39.18571511,29.1479644,Turkey
2490,46.13849576,113.3807756,Mongolia
2491,0.985515246,97.61830496,Indonesia
2492,12.41847914,8.169059852,Nigeria
2493,-46.23073426,-68.81626413,Argentina
2494,-27.38813296,146.9101552,Australia
2495,41.87765567,27.94114817,Turkey
2496,35.69284769,10.38182883,Tunisia
2497,52.76539326,20.22698962,Poland
2498,-23.68229369,147.0195413,Australia
2499,-1.292207025,-60.4056524,Brazil
2500,-16.49507637,144.9628522,Australia
2501,-14.30410897,-56.46358092,Brazil
2502,10.19056608,5.930232765,Nigeria
2503,-18.62877243,-51.29504147,Brazil
2504,-24.85759021,139.6453654,Australia
2505,-22.75661573,115.1471414,Australia
2506,5.130033923,-75.94865946,Colombia
2507,-10.57300067,-37.71406042,Brazil
2508,47.81258681,26.17023555,Romania
2509,-24.85695051,114.5299128,Australia
2510,-20.34494598,134.2360149,Australia
2511,-23.0008488,134.4376767,Australia
2512,55.89034896,14.14986583,Sweden
2513,37.61518926,29.27224058,Turkey
2514,-18.16778653,-39.91847132,Brazil
2515,-10.87077547,-68.35298693,Brazil
2516,-9.80707536,-44.06275679,Brazil
2517,-2.741088746,-47.39953453,Brazil
2518,-1.118277246,115.6832611,Indonesia
2519,-30.71727286,-53.93261258,Brazil
2520,15.51206954,104.8798322,Thailand
2521,56.27483017,27.79291424,Latvia
2522,53.28830466,102.8430294,Russia
2523,46.89492177,102.7673383,Mongolia
2524,50.3622788,17.83832055,Poland
2525,-26.08540085,-60.55069577,Argentina
2526,-34.06327696,146.5897302,Australia
2527,-30.98089989,30.00664646,South Africa
2528,52.74584061,-2.329610266,United Kingdom
2529,-0.172883196,35.23043487,Kenya
2530,-28.8963251,23.10626703,South Africa
2531,62.72450484,124.463514,Russia
2532,3.317774028,35.76358827,Kenya
2533,-0.846254642,-47.10929069,Brazil
2534,6.579095587,-1.663939871,Ghana
2535,-32.42111686,-61.83487615,Argentina
2536,42.24107573,-2.366248561,Spain
2537,-20.98473249,55.29309947,France
2538,-29.30307287,-50.33878437,Brazil
2539,46.05287057,26.7380983,Romania
2540,-32.12124074,141.8207449,Australia
2541,11.75747055,12.22736854,Nigeria
2542,-24.08656004,-52.66114005,Brazil
2543,41.99803649,33.53529068,Turkey
2544,23.58403683,-99.24110062,Mexico
2545,35.314464,139.9464736,Japan 
2546,47.67876997,40.98624989,Russia
2547,63.07544149,113.5200487,Russia
2548,-21.07021776,-63.38955028,Bolivia
2549,-17.18019815,-62.56218308,Bolivia
2550,-23.42830879,-51.80544932,Brazil
2551,-32.01098951,122.8015153,Australia
2552,41.57563263,26.54484427,Greece
2553,15.56559181,-91.85348294,Guatemala
2554,16.5612009,102.8415198,Thailand
2555,-18.08082486,-70.19627587,Peru
2556,-36.10655233,-59.92139346,Argentina
2557,3.754548945,-73.15527295,Colombia
2558,1.361419462,-76.51682633,Colombia
2559,48.39484186,17.43928822,Slovakia
2560,57.49936981,80.8468379,Russia
2561,49.51133129,95.26034877,Mongolia
2562,25.88096013,-99.90977845,Mexico
2563,-17.85337974,139.3754332,Australia
2564,-28.12464664,16.89144069,South Africa
2565,15.48241275,-12.96981592,Senegal
2566,-25.33928211,142.3911224,Australia
2567,68.24848406,25.84483478,Finland
2568,-36.83529587,-59.57508648,Argentina
2569,-34.16492249,146.877675,Australia
2570,-22.02226586,-50.78200248,Brazil
2571,8.659780837,10.79642626,Nigeria
2572,39.03221057,34.58570599,Turkey
2573,65.65527286,-19.58141611,Iceland
2574,-6.964457576,-37.14266168,Brazil
2575,-37.90636041,-63.70091843,Argentina
2576,-22.70821861,27.05669351,Botswana
2577,-1.849983444,38.21265776,Kenya
2578,45.37504211,114.3830431,Mongolia
2579,51.67164157,108.4130561,Russia
2580,-23.14354095,21.03914792,Botswana
2581,52.23110143,60.70585316,Russia
2582,12.68635546,-14.93854548,Senegal-COPIES
2583,-16.73791204,135.1268334,Australia
2584,-32.89453101,27.65949877,South Africa
2585,-17.86452659,-51.56634167,Brazil
2586,22.97389741,-99.61541129,Mexico
2587,13.26038937,75.72200992,India
2588,63.50850478,22.74852322,Finland
2589,-6.909149233,-76.57206536,Peru
2590,-33.73246569,-60.4313582,Argentina
2591,-18.66952089,-63.24122618,Bolivia
2592,-9.868496426,-39.9939785,Brazil
2593,21.13965385,-98.58545649,Mexico
2594,-29.55549472,-57.15921162,Argentina
2595,-29.69034262,152.6804407,Australia
2596,-36.57057952,-69.82847965,Argentina
2597,-5.955239164,-38.30302671,Brazil
2598,64.52838045,143.5286315,Russia
2599,51.02546261,33.73879703,Ukraine
2600,-25.20773756,131.1770351,Australia
2601,67.01881792,79.09449715,Russia
2602,44.72994364,27.44458872,Romania
2603,-29.98048465,-61.85449795,Argentina
2604,47.46349528,118.7213378,Mongolia
2605,24.93973355,82.17840236,India
2606,-46.68818129,-73.84925107,Chile
2607,-17.58220885,-49.07752854,Brazil
2608,2.011150903,-61.47225014,Brazil
2609,-27.25395101,-62.11955539,Argentina
2610,-30.46652274,20.49428319,South Africa
2611,47.68251345,116.4801552,Mongolia
2612,66.25164957,68.58712601,Russia
2613,13.30553731,-11.64664553,Senegal
2614,-27.63961141,151.2824312,Australia
2615,56.39087501,26.77243865,Latvia
2616,9.105612071,11.49134566,Nigeria
2617,-23.33334667,-52.50672619,Brazil
2618,-16.24709869,168.1364469,Vanuatu
2619,-10.75177868,-41.26904803,Brazil
2620,-1.276854893,36.61164499,Kenya
2621,38.0260032,32.87486501,Turkey
2622,19.34942986,99.27714539,Thailand
2623,-23.99779445,24.02704074,Botswana
2624,-9.307501201,-39.07375692,Brazil
2625,39.47760966,31.5934988,Turkey
2626,-26.57721976,133.2502832,Australia
2627,30.77038512,35.75322155,Jordan
2628,-32.68106656,-68.33884763,Argentina
2629,16.93498242,80.29027772,India
2630,11.75429008,76.80851283,India
2631,-33.74618712,-66.64040156,Argentina
2632,64.5317215,19.35698097,Sweden
2633,7.997014105,79.94760392,Sri Lanka
2634,-13.58807561,-54.25059798,Brazil
2635,47.22272845,18.465335,Hungary
2636,23.99617975,81.3742343,India
2637,57.38553797,74.70927002,Russia
2638,3.995487158,33.76456818,Uganda
2639,40.98308056,42.89708703,Turkey
2640,63.07379726,113.5274892,Russia
2641,63.28249396,29.16018167,Finland
2642,-9.930230158,-45.33147366,Brazil
2643,-22.9986964,134.3401074,Australia
2644,-19.78780645,142.9112955,Australia
2645,-41.64803201,-65.62463677,Argentina
2646,20.08839222,-104.4097803,Mexico
2647,-26.59072411,144.4127376,Australia
2648,-2.039800257,-47.63308436,Brazil
2649,-30.93240844,148.0156513,Australia
2650,47.77765217,18.01296323,Slovakia
2651,-33.80090754,121.7839967,Australia
2652,-43.19624294,-66.03954733,Argentina
2653,-23.23479305,20.26241954,Botswana
2654,-14.54911657,-52.8218244,Brazil
2655,-26.474863,147.9543366,Australia
2656,47.3987066,34.86594785,Ukraine
2657,13.39092368,-11.6412023,Senegal
2658,-11.51212651,-45.62601185,Brazil
2659,54.4495086,113.5995467,Russia
2660,-22.61505178,27.33641199,Botswana
2661,42.92855625,75.01314889,Kyrgyzstan
2662,40.20701633,40.99227064,Turkey
2663,-16.0440459,-69.82403875,Peru
2664,-9.646316863,-65.59988284,Brazil
2665,26.35633071,73.66639085,India
2666,-23.69254978,21.53525805,Botswana
2667,-18.22942902,-52.63672543,Brazil
2668,66.5219056,66.5891915,Russia
2669,-22.21348534,-48.72629893,Brazil
2670,-27.7282496,-51.06130676,Brazil
2671,-9.717466106,-62.90084982,Brazil
2672,61.00252998,71.88047767,Russia
2673,8.78453281,3.6359596,Nigeria
2674,-29.37790973,-64.99938433,Argentina
2675,-26.19061447,150.0171789,Australia
2676,-14.10727094,143.2133257,Australia
2677,-22.03007995,-57.20223671,Brazil
2678,-21.01970837,-43.34040004,Brazil
2679,-20.37334136,-55.85141635,Brazil
2680,-9.559316176,-39.10421397,Brazil
2681,-32.09112344,-55.75237193,Uruguay
2682,-25.22367637,-59.82104426,Argentina
2683,41.70063628,33.71604915,Turkey
2684,52.42094478,59.0639369,Russia
2685,-33.26276067,150.6654045,Australia
2686,59.44861103,62.3447832,Russia
2687,65.03419802,26.44097482,Finland
2688,-38.8951021,-61.61440456,Argentina
2689,-21.71318753,-57.66975252,Brazil
2690,63.00775701,112.467396,Russia
2691,-24.64975829,119.6058978,Australia
2692,-7.916955284,113.2246978,Indonesia
2693,-8.592946595,-69.81119422,Brazil
2694,-9.362716035,-45.47297023,Brazil
2695,-33.18608746,-66.58168938,Argentina
2696,22.16359949,-99.10263865,Mexico
2697,-22.43494737,-43.43814115,Brazil
2698,-33.73553584,-63.49271278,Argentina
2699,55.42804699,-3.981939827,United Kingdom
2700,-28.16263081,-51.67712706,Brazil
2701,11.73698681,12.18757807,Nigeria
2702,47.67006427,20.36409299,Hungary
2703,-34.3249294,-65.32759308,Argentina
2704,-16.42245958,-71.08575829,Peru
2705,-3.672280224,103.0581494,Indonesia
2706,12.40857221,102.6459555,Thailand
2707,-29.2202958,152.6042431,Australia
2708,-33.80711823,-61.33805482,Argentina
2709,-3.166796293,39.64802463,Kenya
2710,18.2433279,99.76300936,Thailand
2711,-29.80013899,-50.76200549,Brazil
2712,-8.006578835,-39.78499541,Brazil
2713,-10.21470128,-44.61513982,Brazil
2714,13.70618822,99.73959444,Thailand
2715,-12.90086832,-56.44819546,Brazil
2716,-31.43753966,-65.10443294,Argentina
2717,-50.21529924,-72.99171397,Argentina
2718,-9.630782008,-42.62435971,Brazil
2719,-31.90260946,-57.26672525,Uruguay
2720,-23.56680403,28.76511321,South Africa
2721,38.69723364,31.07144599,Turkey
2722,38.09832845,14.74695553,Italy
2723,16.30348582,79.93657647,India
2724,-22.48482918,-48.9408693,Brazil
2725,-35.98660151,-59.04867967,Argentina
2726,-40.40858828,-65.02816081,Argentina
2727,5.637286671,-0.620550528,Ghana
2728,-1.833445063,37.535177,Kenya
2729,-36.93081834,-69.79068017,Argentina
2730,-6.342428486,-49.79541793,Brazil
2731,-30.7282809,-53.21016653,Brazil
2732,-6.87601037,-35.02067317,Brazil
2733,25.98958444,-100.2955202,Mexico
2734,28.93180965,-114.1610405,Mexico
2735,9.208476354,5.724843561,Nigeria
2736,63.02790635,112.4803854,Russia
2737,-18.19697736,-45.21847114,Brazil
2738,-8.383991491,-70.20060615,Brazil
2739,-4.94202355,-42.33169725,Brazil
2740,1.00062886,-76.56723453,Colombia
2741,37.01529186,28.52393711,Turkey
2742,2.604983555,112.6089663,Malaysia
